,Unnamed: 0,match_id,PersonalIncome,HouseholdIncome,age,numkids,NumberInHousehold,DoInStage23-ContactlessDoor,DoInStage23-CurbsidePickup,DoInStage23-InStorePickup,DoInStage23-VisitRetail,DoInStage23-VisitRestaurant,PastYear-ECommerce-Frequency-PreparedFood,PastYear-ECommerce-Frequency-Groceries,PastYear-ECommerce-Frequency-OtherFood,PastYear-ECommerce-Frequency-PaperCleaning,PastYear-ECommerce-Frequency-Clothing,PastYear-ECommerce-Frequency-HomeOffice,PastYear-ECommerce-Frequency-Medication,PastYear-ECommerce-Frequency-ChildcareItems,May-InStore-Trips-PreparedFood,May-InStore-Trips-Groceries,May-InStore-Trips-OtherFood,May-InStore-Trips-PaperCleaning,May-InStore-Trips-Clothing,May-InStore-Trips-HomeOffice,May-InStore-Trips-Medication,May-InStore-Trips-ChildcareItems,May-InStore-Frequency-PreparedFood,May-InStore-Frequency-Groceries,May-InStore-Frequency-OtherFood,May-InStore-Frequency-PaperCleaning,May-InStore-Frequency-Clothing,May-InStore-Frequency-HomeOffice,May-InStore-Frequency-Medication,May-InStore-Frequency-ChildcareItems,May-ECommerce-Orders-PreparedFood,May-ECommerce-Orders-Groceries,May-ECommerce-Orders-OtherFood,May-ECommerce-Orders-PaperCleaning,May-ECommerce-Orders-Clothing,May-ECommerce-Orders-HomeOffice,May-ECommerce-Orders-Medication,May-ECommerce-Orders-ChildcareItems,May-ECommerce-Frequency-PreparedFood,May-ECommerce-Frequency-Groceries,May-ECommerce-Frequency-OtherFood,May-ECommerce-Frequency-PaperCleaning,May-ECommerce-Frequency-Clothing,May-ECommerce-Frequency-HomeOffice,May-ECommerce-Frequency-Medication,May-ECommerce-Frequency-ChildcareItems,PastYear-Orders-PreparedFood,May-Trips-PreparedFood,May-Orders-PreparedFood,May-Total-PreparedFood,May-Portion-EPreparedFood,PastYear-Orders-Groceries,May-Trips-Groceries,May-Orders-Groceries,May-Total-Groceries,May-Portion-EGroceries,PastYear-Orders-OtherFood,May-Trips-OtherFood,May-Orders-OtherFood,May-Total-OtherFood,May-Portion-EOtherFood,PastYear-Orders-PaperCleaning,May-Trips-PaperCleaning,May-Orders-PaperCleaning,May-Total-PaperCleaning,May-Portion-EPaperCleaning,PastYear-Orders-Clothing,May-Trips-Clothing,May-Orders-Clothing,May-Total-Clothing,May-Portion-EClothing,PastYear-Orders-HomeOffice,May-Trips-HomeOffice,May-Orders-HomeOffice,May-Total-HomeOffice,May-Portion-EHomeOffice,PastYear-Orders-Medication,May-Trips-Medication,May-Orders-Medication,May-Total-Medication,May-Portion-EMedication,PastYear-Orders-ChildcareItems,May-Trips-ChildcareItems,May-Orders-ChildcareItems,May-Total-ChildcareItems,May-Portion-EChildcareItems,incomelevel,ageLevel
29,2867,30,"$100,000 - $149,999","$100,000 - $149,999",35 - 44,0,1.0,1,1,4,4,1,Less than 1 time per week,Never,Never,Never,Less than 1 time per month,Never,Never,Never,0,2,0,0,0,0,0,0,About 1 time per week,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.5,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen Y & Z
30,2868,31,"$150,000 - $199,999","$150,000 - $199,999",75 - 84,0,2.0,1,3,3,5,5,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,1,3,1,1,0,0,0,0,No Response,No Response,No Response,No Response,About 1 time per week,Almost never,Less than 1 time per month,Never,0,0,0,0,0,0,2,0,Never,Almost never,Never,Almost never,Less than 1 time per month,Less than 1 time per month,No Response,Never,0.0,0.5,0.0,0.5,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.5,0.0,0.5,0.0,0.25,1.0,0.25,1.25,0.2,0.25,0.0,0.25,0.25,1.0,0.25,0.25,2.0,2.25,0.8888888888888888,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
31,2869,32,"$25,000 - $49,999","$25,000 - $49,999",25 - 34,0,1.0,4,2,3,4,3,Never,Never,Almost never,Never,Less than 1 time per month,Never,Never,Almost never,2,2,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,0,0,0,0,0,0,0,Never,No Response,Never,Never,Less than 1 time per month,Almost never,Never,Never,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Low income,Gen Y & Z
32,2870,33,"$50,000 - $74,999","$100,000 - $149,999",25 - 34,0,2.0,5,4,4,4,2,Less than 1 time per week,Less than 1 time per month,Almost never,Never,Less than 1 time per month,Almost never,Almost never,Never,2,1,1,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Never,2,0,0,0,1,0,0,0,No Response,Almost never,Never,No Response,No Response,Less than 1 time per month,Almost never,Never,0.5,1.0,2.0,3.0,0.6666666666666666,0.25,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,1.0,1.25,0.8,0.0,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen Y & Z
33,2871,34,"$25,000 - $49,999","$75,000 - $99,999",45 - 54,0,2.0,5,4,5,5,3,Almost never,About 1 time per week,About 1 time per week,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Never,0,3,2,0,0,5,0,0,Less than 1 time per week,No Response,No Response,No Response,No Response,No Response,No Response,No Response,2,0,0,0,4,0,1,0,No Response,About 1 time per week,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.5,2.0,2.5,0.8,1.0,1.5,1.0,2.5,0.4,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,,0.5,0.0,4.0,4.0,1.0,0.25,2.5,0.0,2.5,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,Medium income,Gen X
34,2872,35,"$75,000 - $99,999","$75,000 - $99,999",60 - 64,0,2.0,5,2,2,3,2,Less than 1 time per month,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,0,2,0,0,0,0,1,0,Less than 1 time per week,No Response,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,No Response,Almost never,0.25,0.0,0.5,0.5,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.5,0.5,1.0,0.25,0.0,0.25,0.25,1.0,0.25,0.0,0.25,0.25,1.0,0.25,0.0,0.25,0.25,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
35,2873,36,"$75,000 - $99,999","$75,000 - $99,999",45 - 54,0,1.0,5,1,1,1,1,Less than 1 time per month,About 1 time per week,Never,Less than 1 time per month,Less than 1 time per month,Never,Never,Never,0,0,0,0,0,0,2,0,Less than 1 time per month,Almost never,Never,No Response,No Response,No Response,No Response,No Response,1,1,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.25,0.25,1.0,1.25,0.8,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Medium income,Gen X
36,2874,37,"$75,000 - $99,999","$100,000 - $149,999",25 - 34,1,4.0,4,4,4,3,2,Less than 1 time per week,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,1,1,1,1,0,0,0,1,No Response,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,No Response,1,0,0,1,0,0,0,1,No Response,Almost never,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,No Response,0.5,0.5,1.0,1.5,0.6666666666666666,0.0,0.5,0.0,0.5,0.0,0.25,0.5,0.0,0.5,0.0,0.25,0.5,1.0,1.5,0.6666666666666666,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.75,0.3333333333333333,0.25,0.5,1.0,1.5,0.6666666666666666,High income,Gen Y & Z
37,2875,38,"$75,000 - $99,999","$75,000 - $99,999",60 - 64,0,2.0,5,3,4,3,1,Less than 1 time per month,Less than 1 time per month,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Never,0,2,0,0,0,0,0,0,3 - 5 times per week,No Response,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Never,0,3,0,0,0,0,1,0,Less than 1 time per month,No Response,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,No Response,Never,0.25,4.0,0.25,4.25,0.058823529411764705,0.25,1.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,1.0,1.5,0.6666666666666666,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
38,2876,39,"$25,000 - $49,999","$25,000 - $49,999",25 - 34,2,4.0,5,5,5,5,3,Never,Almost never,Never,Less than 1 time per month,Less than 1 time per month,Almost never,Never,Less than 1 time per month,2,6,0,0,0,2,2,2,No Response,No Response,Almost never,About 1 time per week,Less than 1 time per week,No Response,No Response,No Response,1,0,0,0,1,1,0,0,No Response,Never,Never,Less than 1 time per month,No Response,No Response,Almost never,Less than 1 time per month,0.0,1.0,1.0,2.0,0.5,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.25,1.0,0.25,1.25,0.2,0.25,0.5,1.0,1.5,0.6666666666666666,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.25,1.0,0.25,1.25,0.2,Low income,Gen Y & Z
39,2877,40,"$25,000 - $49,999","$25,000 - $49,999",45 - 54,0,1.0,1,1,1,1,1,Less than 1 time per week,Never,Never,Never,Almost never,Almost never,Almost never,Never,0,0,0,0,0,0,0,0,Less than 1 time per week,Less than 1 time per week,Never,Less than 1 time per week,Less than 1 time per month,Almost never,No Response,No Response,0,0,0,0,1,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,0.0,0.25,1.0,1.25,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Low income,Gen X
40,2878,41,"$25,000 - $49,999","$150,000 - $199,999",20 - 24,1,4.0,5,4,5,2,1,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Never,2,2,0,0,0,0,2,0,No Response,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,No Response,Never,1,1,2,1,0,0,0,0,No Response,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,Never,0.5,1.0,1.0,2.0,0.5,0.25,1.0,1.0,2.0,0.5,0.25,0.0,2.0,2.0,1.0,0.5,0.25,1.0,1.25,0.8,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,High income,Gen Y & Z
41,2879,42,"$200,000 or more","$200,000 or more",65 - 74,0,2.0,4,1,1,2,3,Almost never,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Almost never,0,1,0,0,0,0,1,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
42,2880,43,"$75,000 - $99,999","$75,000 - $99,999",35 - 44,0,1.0,1,4,4,4,2,Less than 1 time per month,Never,Never,Never,Less than 1 time per month,Never,Less than 1 time per month,Never,0,2,4,0,0,0,0,0,Less than 1 time per week,No Response,No Response,Almost never,Never,Never,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,Less than 1 time per week,Never,Never,Never,Never,Never,Less than 1 time per month,Never,0.25,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z
43,2881,44,"$50,000 - $74,999","$50,000 - $74,999",75 - 84,0,1.0,4,1,1,2,2,Less than 1 time per month,Almost never,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,2,2,0,0,0,0,0,0,No Response,No Response,Less than 1 time per week,Less than 1 time per week,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,0,0,0,0,1,0,0,0,Almost never,Almost never,Never,Almost never,No Response,Less than 1 time per month,Less than 1 time per month,Never,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
44,2882,45,"$15,000 - $24,999","$100,000 - $149,999",55 - 59,0,2.0,5,5,5,5,2,2 - 3 times per week,Never,Never,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Never,0,8,0,2,0,0,2,0,3 - 5 times per week,No Response,Less than 1 time per week,No Response,Less than 1 time per week,Less than 1 time per week,No Response,Almost never,4,0,0,0,2,0,1,0,No Response,Never,Never,Almost never,No Response,Less than 1 time per month,No Response,Never,2.5,4.0,4.0,8.0,0.5,0.0,4.0,0.0,4.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.5,2.0,2.5,0.8,0.25,0.5,0.25,0.75,0.3333333333333333,0.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
45,2883,46,"$200,000 or more","$200,000 or more",65 - 74,0,2.0,1,1,1,3,3,Never,Never,Never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,0,2,0,0,0,0,2,0,Almost never,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,No Response,Less than 1 time per month,0,0,0,0,5,0,3,0,Almost never,No Response,Almost never,Less than 1 time per month,No Response,Less than 1 time per month,No Response,Less than 1 time per month,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.5,0.5,0.25,0.25,5.0,5.25,0.9523809523809523,0.25,0.25,0.25,0.5,0.5,0.25,1.0,3.0,4.0,0.75,0.25,0.25,0.25,0.5,0.5,High income,Baby Boomer and Older
46,2884,47,"$10,000 - $14,999","$10,000 - $14,999",35 - 44,0,2.0,3,3,3,3,2,Never,Never,Never,Never,Never,Never,Never,Never,8,6,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,3,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,4.0,3.0,7.0,0.42857142857142855,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Low income,Gen Y & Z
47,2885,48,"$25,000 - $49,999","$25,000 - $49,999",35 - 44,2,5.0,4,4,1,1,3,About 1 time per week,2 - 3 times per week,Almost never,About 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,2,11,0,11,0,0,1,0,No Response,No Response,About 1 time per week,No Response,Less than 1 time per week,Less than 1 time per week,No Response,Less than 1 time per week,2,11,0,5,6,1,3,8,No Response,No Response,Less than 1 time per month,No Response,No Response,No Response,No Response,No Response,1.0,1.0,2.0,3.0,0.6666666666666666,2.5,5.5,11.0,16.5,0.6666666666666666,0.0,1.0,0.25,1.25,0.2,1.0,5.5,5.0,10.5,0.47619047619047616,0.25,0.5,6.0,6.5,0.9230769230769231,0.25,0.5,1.0,1.5,0.6666666666666666,0.25,0.5,3.0,3.5,0.8571428571428571,0.5,0.5,8.0,8.5,0.9411764705882353,Low income,Gen Y & Z
48,2886,49,"$50,000 - $74,999","$75,000 - $99,999",65 - 74,0,2.0,3,3,3,3,1,Never,Never,Never,Never,Almost never,Almost never,Never,Never,0,1,0,0,0,0,0,0,Never,No Response,Never,Never,Never,Never,Never,Never,1,0,0,0,0,0,0,0,No Response,Never,Never,Never,Almost never,Almost never,Never,Never,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
49,2887,50,"$100,000 - $149,999","$150,000 - $199,999",25 - 34,0,2.0,2,4,5,2,1,Never,Never,Never,Never,Never,Never,Never,Never,2,4,0,0,0,0,0,0,No Response,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,0,0,0,0,0,0,0,0,Less than 1 time per week,Never,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,0.0,1.0,0.5,1.5,0.3333333333333333,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,High income,Gen Y & Z
50,2888,51,"$75,000 - $99,999","$200,000 or more",55 - 59,0,2.0,1,2,4,5,5,Less than 1 time per month,Less than 1 time per month,Never,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Never,2,2,0,2,0,0,0,0,No Response,No Response,Less than 1 time per month,No Response,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Never,1,0,0,0,0,0,0,0,No Response,Less than 1 time per month,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,Never,0.25,1.0,1.0,2.0,0.5,0.25,1.0,0.25,1.25,0.2,0.0,0.25,0.0,0.25,0.0,0.5,1.0,0.25,1.25,0.2,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.75,0.3333333333333333,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
51,2889,52,"$25,000 - $49,999","$25,000 - $49,999",75 - 84,0,1.0,5,3,4,5,4,Never,Never,Never,Never,Less than 1 time per week,Never,Less than 1 time per month,Less than 1 time per month,0,4,0,0,0,0,0,0,Never,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,Almost never,0,0,0,0,0,0,0,1,Never,Never,No Response,Never,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,No Response,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.5,0.25,0.5,0.75,0.6666666666666666,0.0,0.25,0.5,0.75,0.6666666666666666,0.25,0.0,0.25,0.25,1.0,0.25,0.0,1.0,1.0,1.0,Low income,Baby Boomer and Older
52,2890,53,"$75,000 - $99,999","$75,000 - $99,999",65 - 74,0,2.0,5,5,4,2,2,Less than 1 time per week,Almost never,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,2,4,0,0,0,0,0,0,No Response,No Response,No Response,No Response,Never,Never,No Response,Never,1,2,1,2,0,0,1,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.5,1.0,1.0,2.0,0.5,0.0,2.0,2.0,4.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
53,2891,54,"$100,000 - $149,999","$200,000 or more",35 - 44,2,4.0,1,3,5,5,5,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Less than 1 time per month,0,3,0,3,0,0,0,0,Less than 1 time per month,No Response,Almost never,No Response,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,0,1,0,0,0,0,0,0,Almost never,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Less than 1 time per month,0.25,0.25,0.0,0.25,0.0,0.25,1.5,1.0,2.5,0.4,0.0,0.0,0.0,0.0,,0.25,1.5,0.25,1.75,0.14285714285714285,0.25,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,High income,Gen Y & Z
54,2892,55,Prefer not to answer,Prefer not to answer,45 - 54,1,1.0,3,1,1,5,2,Less than 1 time per month,Never,Never,Never,Almost never,Almost never,Never,Never,4,2,0,0,0,0,2,0,No Response,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,No Response,Never,1,0,0,0,0,0,0,0,No Response,About 1 time per week,2 - 3 times per week,Never,Almost never,Never,Never,Never,0.25,2.0,1.0,3.0,0.3333333333333333,0.0,1.0,1.0,2.0,0.5,0.0,0.0,2.5,2.5,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Unknown,Gen X
55,2893,56,Prefer not to answer,Prefer not to answer,65 - 74,0,2.0,5,5,1,1,1,Never,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Never,Less than 1 time per month,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,Unknown,Baby Boomer and Older
56,2894,57,"$75,000 - $99,999","$75,000 - $99,999",65 - 74,0,1.0,3,2,2,4,3,Never,Never,Never,Never,Never,Never,Never,Never,0,2,0,0,0,0,0,0,Almost never,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Less than 1 time per week,Never,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Almost never,Less than 1 time per month,Never,Never,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.75,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
57,2895,58,"$100,000 - $149,999","$100,000 - $149,999",60 - 64,0,1.0,4,4,3,3,2,Almost never,Almost never,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,2,0,0,0,0,0,0,0,No Response,Never,Never,Never,Never,Never,Never,Never,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
58,2896,59,"Under $10,000","$50,000 - $74,999",35 - 44,2,4.0,2,1,1,4,3,Never,Never,Never,Never,Less than 1 time per month,Never,Never,Less than 1 time per month,2,3,1,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,1.0,0.0,1.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,Medium income,Gen Y & Z
59,2897,60,"$75,000 - $99,999","$150,000 - $199,999",60 - 64,0,2.0,1,1,1,1,1,About 1 time per week,Never,Never,Never,Never,Never,Never,Never,2,2,0,0,0,0,0,0,No Response,No Response,About 1 time per week,Less than 1 time per month,Almost never,Less than 1 time per month,Almost never,Never,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
60,2898,62,"$100,000 - $149,999","$100,000 - $149,999",60 - 64,0,2.0,1,1,1,5,5,Never,Never,Never,Almost never,Less than 1 time per month,Never,Less than 1 time per month,Less than 1 time per month,0,6,0,6,0,0,0,0,Less than 1 time per month,No Response,Almost never,No Response,Less than 1 time per month,Less than 1 time per month,No Response,Almost never,0,0,0,0,0,0,1,0,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Never,No Response,Less than 1 time per month,0.0,0.25,0.0,0.25,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.25,3.25,0.07692307692307693,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.25,0.25,1.0,High income,Baby Boomer and Older
